pair_id,source_idx,target_idx,source_global_node,target_global_node,t,graph_path_num_nodes,connected_pair,used_fallback,pair_selection_mode,main_figure_pair_selection_mode,no_metric_based_pair_selection,state_space,visualization_space,straight_minus_graph_density_percentile,straight_minus_graph_knn_radius,interpretation,path_type,density_radius_percentile,knn_radius,selected_for_main_figure
4,4011,716,6392,7260,0.5,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,5.2678518342350955,0.06923222541809082,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,51.67964801712349,2.781902551651001,False
4,4011,716,6392,7260,0.75,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,-10.523812355074618,-0.13287591934204102,"density-aware diagnostic, not lineage inference",straight_chord,43.47464177418396,2.6775097846984863,False
4,4011,716,6392,7260,0.75,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,-10.523812355074618,-0.13287591934204102,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,53.998454129258576,2.8103857040405273,False
5,2706,215,5087,6759,0.25,5,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,1.3734466971877062,0.056969642639160156,"density-aware diagnostic, not lineage inference",straight_chord,11.011356204292765,2.088526487350464,False
5,2706,215,5087,6759,0.25,5,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,1.3734466971877062,0.056969642639160156,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,9.637909507105059,2.0315568447113037,False
5,2706,215,5087,6759,0.5,5,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,-4.524644747012307,-0.091094970703125,"density-aware diagnostic, not lineage inference",straight_chord,17.825078779951244,2.2664473056793213,False
5,2706,215,5087,6759,0.5,5,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,-4.524644747012307,-0.091094970703125,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,22.34972352696355,2.3575422763824463,False
5,2706,215,5087,6759,0.75,5,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,-17.932100600511333,-0.2339637279510498,"density-aware diagnostic, not lineage inference",straight_chord,38.89648611689161,2.6153647899627686,False
5,2706,215,5087,6759,0.75,5,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,-17.932100600511333,-0.2339637279510498,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,56.82858671740294,2.8493285179138184,False
6,1112,1503,3493,8047,0.25,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10.945953980617158,0.18266987800598145,"density-aware diagnostic, not lineage inference",straight_chord,32.76651406147809,2.529810905456543,False
6,1112,1503,3493,8047,0.25,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10.945953980617158,0.18266987800598145,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,21.820560080860933,2.3471410274505615,False
6,1112,1503,3493,8047,0.5,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,18.38991616624056,0.3166615962982178,"density-aware diagnostic, not lineage inference",straight_chord,35.99500564837386,2.578453302383423,False
6,1112,1503,3493,8047,0.5,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,18.38991616624056,0.3166615962982178,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,17.6050894821333,2.261791706085205,False
6,1112,1503,3493,8047,0.75,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,24.091800939413755,0.3266115188598633,"density-aware diagnostic, not lineage inference",straight_chord,53.19579047505797,2.800344944000244,False
6,1112,1503,3493,8047,0.75,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,24.091800939413755,0.3266115188598633,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,29.103989535644214,2.473733425140381,False
7,2654,1976,5035,8520,0.25,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,9.64385516380284,0.12180924415588379,"density-aware diagnostic, not lineage inference",straight_chord,53.08282299780011,2.79899525642395,False
7,2654,1976,5035,8520,0.25,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,9.64385516380284,0.12180924415588379,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,43.43896783399727,2.6771860122680664,False
7,2654,1976,5035,8520,0.5,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,3.121469766335693,0.041117191314697266,"density-aware diagnostic, not lineage inference",straight_chord,49.37273321838397,2.753267526626587,False
7,2654,1976,5035,8520,0.5,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,3.121469766335693,0.041117191314697266,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,46.25126345204828,2.7121503353118896,False
7,2654,1976,5035,8520,0.75,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,8.942267673464542,0.1222081184387207,"density-aware diagnostic, not lineage inference",straight_chord,60.35436113918783,2.900507926940918,False
7,2654,1976,5035,8520,0.75,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,8.942267673464542,0.1222081184387207,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,51.41209346572329,2.7782998085021973,False
8,527,1559,2908,8103,0.25,8,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,28.776978417266193,0.4292411804199219,"density-aware diagnostic, not lineage inference",straight_chord,74.21963255841608,3.1323795318603516,False
8,527,1559,2908,8103,0.25,8,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,28.776978417266193,0.4292411804199219,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,45.44265414114989,2.7031383514404297,False
8,527,1559,2908,8103,0.5,8,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,23.31886556870206,0.3342907428741455,"density-aware diagnostic, not lineage inference",straight_chord,69.61769427433259,3.0474910736083984,False
8,527,1559,2908,8103,0.5,8,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,23.31886556870206,0.3342907428741455,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,46.298828705630534,2.713200330734253,False
8,527,1559,2908,8103,0.75,8,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,9.64385516380284,0.16893935203552246,"density-aware diagnostic, not lineage inference",straight_chord,30.429870979249657,2.4952797889709473,False
8,527,1559,2908,8103,0.75,8,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,9.64385516380284,0.16893935203552246,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,20.786015815446817,2.326340436935425,False
9,1161,716,3542,7260,0.25,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,-0.05351091028003552,-0.0011181831359863281,"density-aware diagnostic, not lineage inference",straight_chord,26.642487662762353,2.436993360519409,False
9,1161,716,3542,7260,0.25,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,-0.05351091028003552,-0.0011181831359863281,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,26.695998573042388,2.4381115436553955,False
9,1161,716,3542,7260,0.5,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,-9.08496343421131,-0.15970516204833984,"density-aware diagnostic, not lineage inference",straight_chord,21.21410309768714,2.3335752487182617,False
9,1161,716,3542,7260,0.5,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,-9.08496343421131,-0.15970516204833984,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,30.29906653189845,2.4932804107666016,False
9,1161,716,3542,7260,0.75,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,-9.935192341994174,-0.15797638893127441,"density-aware diagnostic, not lineage inference",straight_chord,23.848029014804688,2.387511730194092,False
9,1161,716,3542,7260,0.75,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,-9.935192341994174,-0.15797638893127441,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,33.78322135679886,2.545488119125366,False
10,3175,908,5556,7452,0.25,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,2.5150127831619002,0.09169387817382812,"density-aware diagnostic, not lineage inference",straight_chord,12.69992270646293,2.1434860229492188,False
10,3175,908,5556,7452,0.25,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,2.5150127831619002,0.09169387817382812,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,10.18490992330103,2.0517921447753906,False
10,3175,908,5556,7452,0.5,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,5.695939116475415,0.2353764772415161,"density-aware diagnostic, not lineage inference",straight_chord,12.711814019858494,2.1445112228393555,False
10,3175,908,5556,7452,0.5,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,5.695939116475415,0.2353764772415161,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,7.015874903383079,1.9091347455978394,False
10,3175,908,5556,7452,0.75,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,6.046732861644568,0.1502666473388672,"density-aware diagnostic, not lineage inference",straight_chord,18.12830727153814,2.2748920917510986,False
10,3175,908,5556,7452,0.75,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,6.046732861644568,0.1502666473388672,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,12.081574409893573,2.1246254444122314,False
11,950,226,3331,6770,0.25,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,5.571080325821981,0.0798490047454834,"density-aware diagnostic, not lineage inference",straight_chord,38.16517034306439,2.6073031425476074,False
11,950,226,3331,6770,0.25,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,5.571080325821981,0.0798490047454834,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,32.59409001724241,2.527454137802124,False
11,950,226,3331,6770,0.5,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,8.650930495273208,0.1306593418121338,"density-aware diagnostic, not lineage inference",straight_chord,36.155538379213986,2.5807454586029053,False
11,950,226,3331,6770,0.5,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,8.650930495273208,0.1306593418121338,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,27.50460788394078,2.4500861167907715,False
11,950,226,3331,6770,0.75,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,9.584398596825018,0.12515664100646973,"density-aware diagnostic, not lineage inference",straight_chord,46.59611154051965,2.717315912246704,False
11,950,226,3331,6770,0.75,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,9.584398596825018,0.12515664100646973,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,37.01171294369463,2.5921592712402344,False
12,2318,10,4699,6554,0.25,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,3.0917414828467855,0.05463290214538574,"density-aware diagnostic, not lineage inference",straight_chord,71.91866341637434,3.0896077156066895,False
12,2318,10,4699,6554,0.25,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,3.0917414828467855,0.05463290214538574,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,68.82692193352756,3.0349748134613037,False
12,2318,10,4699,6554,0.5,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,8.1514953326595,0.10968589782714844,"density-aware diagnostic, not lineage inference",straight_chord,58.2852726083596,2.87211275100708,False
12,2318,10,4699,6554,0.5,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,8.1514953326595,0.10968589782714844,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,50.1337772757001,2.7624268531799316,False
12,2318,10,4699,6554,0.75,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,5.220286580652839,0.06506848335266113,"density-aware diagnostic, not lineage inference",straight_chord,50.787799512456154,2.769693374633789,False
12,2318,10,4699,6554,0.75,3,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,5.220286580652839,0.06506848335266113,"density-aware diagnostic, not lineage inference",knn_graph_shortest_path,45.567512931803314,2.704624891281128,False
13,404,266,2785,6810,0.25,4,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,-6.3796896367203715,-0.09598398208618164,"density-aware diagnostic, not lineage inference",straight_chord,29.080206908853086,2.4732584953308105,False
