equal_seed,eval_time,spearman_growth_rank,pearson_growth,sign_agreement,top_expanding_overlap_k3,top_shrinking_overlap_k3,mean_abs_delta_g,max_abs_delta_g
42,0.0,0.7999999999999999,0.9525601971400859,1.0,1.0,1.0,0.029180153273046017,0.0512826144695282
42,1.0,0.4285714285714286,0.8515845556280869,1.0,0.6666666666666666,0.6666666666666666,0.028342778484026592,0.04974902421236038
42,2.0,0.6,0.7795562701269639,1.0,0.6666666666666666,1.0,0.02944130003452301,0.04924268275499344
42,3.0,0.7714285714285715,0.915916623047148,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.04036971637591099,0.06879558227956295
42,4.0,0.942857142857143,0.9782636498847225,1.0,1.0,1.0,0.07281725310410063,0.09100090712308884
