pert_id,canonical_smiles
BRD-K11609893,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)OCc3ccccc3-c4ccccc4C1=O
BRD-K11611839,O=C(NNC(=O)c1nc2ccccc2[nH]1)OCc3ccccc3
BRD-K11612251,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2)Oc3c(NC(=O)Nc4ccc(cc4)C(F)(F)F)cccc3C1=O
BRD-K11615943,COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CCN(CC1)S(C)(=O)=O)C(=O)NC1CCCC1
BRD-K11620284,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cncnc2)Oc3cc(ccc3S1(=O)=O)C4=CCCCC4
BRD-K11624501,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4cccc5ccccc45)cc3C1=O
BRD-K11627226,CN1[C@H]2CC[C@H](CC(=O)NCc3ccccc3F)O[C@H]2COc2ccc(NC(=O)C3CCCCC3)cc2C1=O
BRD-K11628545,CCCC(=O)N1C[C@@]2(C1)CN(Cc1cccnc1)[C@@H](CO)c1[nH]c3cc(OC)ccc3c21
BRD-K11630072,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O
BRD-K11631766,COc1ccc(NC(=O)Nc2ccc3O[C@@H]4[C@@H](C[C@H](CC(=O)N5CCN(C)CC5)O[C@H]4CO)c3c2)cc1
BRD-K11634954,Fc1ccc(cc1)C(OCCN2CCN(CC=Cc3ccccc3)CC2)c4ccc(F)cc4
BRD-K11636097,Nc1nc(Nc2ccc(cc2)S(N)(=O)=O)nn1C(=O)c1c(F)cccc1F
BRD-K11640013,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
BRD-K11663430,ONC(=O)CCCCCCC(=O)Nc1cccnc1
BRD-K11667974,CO[C@@H](CN(C)C(=O)c1cnccn1)[C@H](C)CN([C@@H](C)CO)S(=O)(=O)c1ccccc1
BRD-K11671649,CCn1nc(Cc2cccc3ccccc23)c(C#N)c1N
BRD-K11672064,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)Oc4ccc(NS(=O)(=O)C)cc4C1=O
BRD-K11672081,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc3OCOc3c2)OCCCC[C@@H](C)Oc4ccc(NC(=O)C5CCCCC5)cc4C1=O
BRD-K11672960,COc1ccccc1NC(=O)N1CCCCN2[C@@H](CO)[C@@H]([C@@H]2C1)c1ccc(cc1)-c1cccc(C)c1
BRD-K11677408,CN(C)C(=O)c1cccc(c1)-c1ccc(cc1)[C@@H]1[C@@H]2CNC[C@H]1N2C(=O)Nc1cccc(Cl)c1
BRD-K11679888,Cc1cccc(c1)-c1ccc(cc1)[C@@H]1[C@H]2CN(C[C@@H]1N2)C(=O)Nc1ccccc1
BRD-K11689127,COc1ccc2c3c([C@H](CO)N(Cc4cccnc4)C[C@]33CCN(CC3)C(=O)NC(C)C)n(C)c2c1
BRD-K11696279,C1CN=C(N1)c1cnc2ccccc2n1
BRD-K11700078,CN(C)CCCO[C@H]1[C@@H](O[C@@H]2OC(C)(C)O[C@@H]12)[C@H](O)CO
BRD-K11717138,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1
BRD-K11719436,COCC(=O)NC[C@@H]1[C@@H]([C@@H](CO)N1C(=O)c1ccccc1)c1ccccc1
BRD-K11721480,OC[C@H]1O[C@@H](CC(=O)NCC(F)(F)F)C[C@H]2[C@@H]1Oc3ccc(NC(=O)C4CCOCC4)cc23
BRD-K11724909,COc1ccccc1CNC(=O)C[C@@H]2C[C@@H]3[C@@H](Oc4ccc(NS(=O)(=O)c5ccc(F)cc5)cc34)[C@H](CO)O2
BRD-K11742128,Cc1ccc(cc1)C(=C/CN1CCCC1)\c1ccccn1
BRD-K11742792,CC(C)C#Cc1ccc(cc1)[C@@H]1[C@@H](CO)N2[C@@H]1CN(CC2=O)S(=O)(=O)c1ccccc1
BRD-K11746559,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccncc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O
BRD-K11749439,CN1[C@@H]2CC[C@H](CC(=O)NC3CCCCC3)O[C@@H]2COc2ccc(NS(C)(=O)=O)cc2C1=O
BRD-K11757396,S=P(c1cn(Cc2ccccc2)c2cccc[n+]12)(c1ccccc1)c1ccccc1
BRD-K11758216,Clc1nc(NCc2ccccc2)c3ccccc3n1
BRD-K11759662,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O
BRD-K11778076,NC(=O)C1CCN(CC1)c1nc(cs1)-c1ccc(N)cc1
BRD-K11778372,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccccc2)Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc3C1=O
BRD-K11787592,COc1cccc(NC(=O)N(C)C[C@@H]2OCc3ccccc3-c4c(C(=O)N(C[C@@H]2C)[C@H](C)CO)n(C)c5ccccc45)c1
BRD-K11792293,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C)Oc2cc(C#Cc3ccccn3)ccc2S1(=O)=O
BRD-K11795542,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O
BRD-K11801786,ONC(=N)c1cc(O)c(O)c(O)c1
BRD-K11826883,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4cccc5ccccc45)cc3C1=O
BRD-K11833731,OC[C@H]1O[C@H](CC(=O)N2CCOCC2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)Nc5ccccc5F)cc34
BRD-K11840410,C\C=C\c1ccc(cc1)[C@@H]1[C@@H]2CNC[C@H]1N2C(=O)Nc1ccc(cc1)C(F)(F)F
BRD-K11841836,Cc1nc2ccc(NC(=S)NCCCO)cc2nc1C
BRD-K11847435,COc1ccc(cc1)-c1ccc2[C@H]3[C@H]([C@H](CO)[C@@H](Cn2c1=O)N3C(=O)c1cnccn1)C(=O)N(C)C
BRD-K11852206,O[C@H]1COC[C@H]2O[C@H](CC(=O)N3CCc4ccccc4C3)CC[C@@H]2N(Cc2cc(F)ccc2F)C1
BRD-K11853856,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1
BRD-K11857988,CN1[C@@H]2CC[C@H](CC(=O)Nc3cn(C)nc3C)O[C@H]2COc2ccc(NC(=O)c3cccc(F)c3)cc2C1=O
BRD-K11868205,OC[C@H]1O[C@H](CC(=O)NCc2ccc(Cl)c(Cl)c2)C=C[C@H]1NS(=O)(=O)c1ccccc1
BRD-K11877130,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2cccc(C#N)c2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
BRD-K11880555,OC[C@@H]1[C@H]([C@H]2CN(CC(=O)N12)C(=O)Nc1ccc(F)cc1)c1ccc(cc1)C#Cc1cccnc1
BRD-K11880681,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2C)OCc3ccccc3-c4ccccc4C1=O
BRD-K11883928,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)C)OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=O
BRD-K11889659,CC(C)NC(=O)Nc1ccc2O[C@@H](CN(C)S(=O)(=O)c3ccccc3)[C@H](C)CN([C@@H](C)CO)C(=O)Cc2c1
BRD-K11901011,CO[C@@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@H](C)N(C[C@H]1C)C(=O)c1cnccn1
BRD-K11901207,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)[C@H]2CCCN2C)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
BRD-K11905747,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O
BRD-K11911061,COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1
BRD-K11911738,COc1ccc(cc1)-c1ccc2N[C@@H](CO)[C@H]3CCN(Cc4cncnc4)[C@H]3c2c1
BRD-K11913456,CN1[C@H](CO)[C@@H]2CCN([C@@H]2c2cc(Br)ccc12)C(=O)CN1CCOCC1
BRD-K11914584,CC(C)C#Cc1ccc(cc1)[C@@H]1[C@H](CO)N2[C@H]1CN(CC2=O)C(=O)Cc1ccccc1
BRD-K11923178,OC[C@@H]1[C@H]([C@@H]2CN(CC(=O)N12)C(=O)c1cnccn1)c1ccc(cc1)C#CC1CC1
BRD-K11927976,Cc1ccc2c(c1C)n(CCCN)c1ccccc1c2=O
BRD-K11928012,COc1cccc(Nc2ccc(cc2)N3CCCCC3)c1OC
BRD-K11930946,CCCNC(=O)N(C)C[C@@H]1Oc2ncc(Br)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO
BRD-K11932360,COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CCN(CC2CCCC2)CC1)C(=O)CN1CCOCC1
BRD-K11943259,COc1cccc(c1)-c1ccc2N[C@H](CO)[C@@H]3CCN([C@@H]3c2c1)C(=O)c1cnccn1
BRD-K11957311,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)OCc3cnnn3CCCC1=O
BRD-K11957915,CCC(=O)N1[C@H](CO)[C@H](c2ccccc2)C11CN(C1)C(=O)CN1CCOCC1
BRD-K11970601,CN1[C@H](CO)[C@H]2CCN([C@H]2c2cc(ccc12)C#Cc1cccnc1)C(=O)C1CCCCC1
BRD-K11976754,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)C)Oc2ncc(cc2C1=O)c3ccc(C)cc3
BRD-K11977286,CO[C@H]1CC[C@H]2CCN(C)C(=O)[C@H](C)[C@H](CN(C)C(=O)c3cc(ccc3OC[C@H]1O2)C#N)OC
BRD-K11981252,OC(=O)CCC(=O)Nc1ccccc1C(=O)O
BRD-K11987803,OS(=O)(=O)CCN1C(=S)S\C(=C/c2cn(nc2-c2ccc(cc2)S(=O)(=O)N2CCCCC2)-c2ccccc2)C1=O
BRD-K11989341,COc1ccc2c3c([C@@H](CO)N(C[C@]33CCN(C)CC3)S(=O)(=O)c3cn(C)cn3)n(C)c2c1
BRD-K11989708,CC(C)NC(=O)Nc1ccc2O[C@H](C)CCCCO[C@H](CN(C)C(=O)Cc3ccccc3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1
BRD-K12002134,CC(=O)O[C@]1(CC[C@@H]2[C@H]3C=C(C)C4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@@]12C)C(C)=O
BRD-K12012973,COCC(=O)Nc1ccc2OC[C@@H](C)N(Cc3ccccn3)C[C@@H](C)[C@H](CN(C)C(=O)c2c1)OC
BRD-K12016928,COc1ccc(NC(=O)N(C)C[C@H]2Oc3cc(C#CCC(C)C)ccc3S(=O)(=O)N(C[C@@H]2C)[C@H](C)CO)cc1
BRD-K12017137,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2cccc(F)c2)Oc3ncc(cc3C1=O)C4=CCCCC4
BRD-K12019169,CCCN1C[C@H](C)[C@H](CN(C)C(=O)c2cc(NC(=O)c3cnccn3)ccc2OC[C@@H]1C)OC
BRD-K12025316,COCC(=O)N1CC2(C1)[C@H]([C@@H](CO)N2C(=O)C1CC1)c1ccc(cc1)-c1cccc(C)c1
BRD-K12027235,Fc1cccc(CN2C[C@H]3N[C@@H](C2)[C@@H]3c2ccc(\C=C\c3ccccc3)cc2)c1
BRD-K12034365,OC[C@H]1[C@H]([C@H]2CN(CC(=O)N12)C(=O)C1CCCCC1)c1ccc(cc1)-c1ccccc1F
BRD-K12040459,Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1cn[nH]c1
BRD-K12057275,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2cccc(C)c2)OCc3cnnn3CCCC1=O
BRD-K12057390,CC(=O)Oc1ccc(cc1)c2cc(=O)c3c(OC(=O)C)cc(OC(=O)C)cc3o2
BRD-K12067499,COCC#Cc1ccc(cc1)[C@H]1[C@@H](CO)N2CCCCN(C[C@H]12)C(=O)NC1CCCC1
BRD-K12079898,CC(C)c1ccccc1S(=O)(=O)c1cc(N)c2ncccc2c1[N+]([O-])=O
BRD-K12089955,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3ccc4OCOc4c3)cc2OC[C@@H](C)N(CCC(F)(F)F)C[C@H]1C
BRD-K12091863,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2cccc(F)c2)Oc3cc(C#CCN(C)C)ccc3S1(=O)=O
BRD-K12092185,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)Oc3ncc(cc3C1=O)c4ccc(C#N)cc4
BRD-K12102668,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
BRD-K12105018,Cc1c(NC(=O)COc2ccc(Br)cc2)cccc1c3nc4cc(Cl)ccc4o3
BRD-K12108140,C[C@@H](O)C#Cc1cnc2O[C@@H](CN(C)C(=O)Cc3ccncc3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1
BRD-K12117859,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccccc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O
BRD-K12120659,NC(=N)c1ccc(cc1)N1CCN(CC1)C1CCN(CC(O)=O)CC1
BRD-K12124649,OC[C@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)C1CCOCC1)c1ccc(cc1)C#CC1CCCCC1
BRD-K12126940,COc1ccc2c3c([C@@H](CO)N(C[C@]33CCN(Cc4ccccn4)CC3)C(=O)Nc3ccc(F)cc3)n(C)c2c1
BRD-K12132598,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)OCCCC[C@H](C)Oc3ccc(NC(=O)Cc4ccccc4)cc3C1=O
BRD-K12148366,COc1cccc(c1)C#Cc1ccc(cc1)[C@H]1[C@H](CO)N2[C@@H]1CN(CC2=O)C(=O)Cc1cccnc1
BRD-K12159290,COCC(=O)Nc1ccc2O[C@H]3[C@H](C[C@@H](CC(=O)NCc4ccccc4F)O[C@H]3CO)c2c1
BRD-K12163240,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccccc2F)Oc3ncc(cc3C1=O)C4=CCCC4
BRD-K12165191,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCc3cn(CCCC1=O)nn3
BRD-K12168891,Cc1ccc(cc1)n2c(N)c(C#N)c(c(C#N)c2=O)c3ccc(Cl)cc3
BRD-K12177722,CN(C[C@H]1[C@@H]([C@@H](CO)N1C(C)=O)c1ccc(cc1)-c1ccc(F)cc1)C(C)=O
BRD-K12182524,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O
BRD-K12184470,Fc1ccc(cc1)C(N2CCN(CC=Cc3ccccc3)CC2)c4ccc(F)cc4
BRD-K12184916,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1
BRD-K12187358,C[C@@H](NC(=O)C[C@H]1C[C@H]2[C@H](Oc3ccc(cc23)N(C)C)[C@@H](CO)O1)c4ccccc4
BRD-K12189280,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccncc2)OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccccc4)cc3C1=O
BRD-K12216461,CCCC#Cc1ccc(cc1)[C@H]1[C@@H](CO)N([C@@H]1C#N)S(C)(=O)=O
BRD-K12219985,Cc1cnc(cn1)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1
BRD-K12227848,COCC(=O)NC[C@H]1[C@@H]([C@H](CO)N1C(=O)c1ccccc1)c1ccccc1
BRD-K12230293,COc1ccccc1c2cnc3O[C@H](CN(C)CC4CCOCC4)[C@H](C)CN([C@@H](C)CO)C(=O)c3c2
BRD-K12238169,Cn1c(N)c(C#N)c(c(C#N)c1=O)c2ccccc2
BRD-K12241427,CN1[C@H]2CC[C@H](CC(=O)NCC3CCCCC3)O[C@H]2COc2ccc(NC(=O)C3CCOCC3)cc2C1=O
BRD-K12244279,N\C(Sc1ccc(N)cc1)=C(\C#N)c1ccccc1C(F)(F)F
BRD-K12249810,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Nc4c(C)noc4C)cc3C1=O
BRD-K12251642,CO[C@@H]1CC[C@@H]2CCN(C)C(=O)C[C@H](CN(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2)c1ccccc1
BRD-K12260308,COc1cc(O)c(C(=O)C)c(OC)c1
BRD-K12263461,CNC[C@@H]1Oc2ncc(C#Cc3cccc(OC)c3)cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO
BRD-K12266212,COC(=O)c1cn(nn1)c2cccc(N)c2
BRD-K12272248,CO[C@H](CN(C)C(=O)c1ccc2OCOc2c1)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1
BRD-K12279187,CN1CCN(CC1)C(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccccc2C)O1
BRD-K12285126,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O
BRD-K12302379,OC[C@@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)Nc1ccc(F)cc1)c1ccc(cc1)-c1cccc(F)c1
BRD-K12309677,C[C@H](NC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)NC4CCCCC4)cc23)[C@@H](CO)O1)c5ccccc5
BRD-K12309761,N#Cc1ccc(cc1)-c1ccc(cc1)[C@H]1[C@@H]2CNC[C@H]1N2Cc1ccc2OCOc2c1
BRD-K12313989,CO[C@H]1CC[C@@H]2CCN(C)C(=O)[C@H](C)CN(C)C(=O)c3cc(ccc3OC[C@H]1O2)C#N
BRD-K12331173,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(C)cc2)OCc3cnnn3CCCC1=O
BRD-K12342133,CN1[C@H](CO)[C@H]2CCN([C@H]2c2cc(ccc12)-c1cccc(F)c1)C(=O)C1CCOCC1
BRD-K12342216,COCC#Cc1ccc2c(O[C@H](CN(C)C(=O)c3ccccc3F)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
BRD-K12343256,CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O
BRD-K12345237,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O
BRD-K12357156,Oc1ccc(C=C(C#N)C(=O)NCc2ccccc2)cc1O
BRD-K12360898,OC[C@H]1O[C@@H](CC(=O)NCc2ccccn2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)Nc5ccc(cc5)C(F)(F)F)cc34
BRD-K12362628,OC[C@H]1O[C@@H](CC(=O)NCc2cc(F)ccc2F)C[C@@H]3[C@H]1Oc4ccc(NC(=O)Nc5ccc(cc5)C(F)(F)F)cc34
BRD-K12365616,O[C@@H]1COC[C@H]2O[C@@H](CC(=O)N3CCCCC3)CC[C@@H]2N(C1)C(=O)c1ccc(F)cc1
BRD-K12382140,COC(=O)C[C@H]1CC[C@@H]2[C@H](COc3ccc(NC(=O)Cc4cccs4)cc3C(=O)N2C)O1
BRD-K12385780,CNC[C@@H]1Oc2cc(C#CCN(C)C)ccc2S(=O)(=O)N(C[C@H]1C)[C@H](C)CO
BRD-K12388484,CN(C)C(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2Cc2ccc(cc2)C(F)(F)F)O1
BRD-K12393722,Cc1onc(C(=O)N2CCN(CC2)C(c3ccccc3)c4ccccc4)c1[N+](=O)[O-]
BRD-K12395425,CCS(=O)(=O)N1[C@@H](CO)[C@@H]([C@H]1C#N)c1ccc(cc1)-c1cccc(F)c1
BRD-K12401458,COCC\N=C1/S\C(=C/c2cc(C)n(c2C)-c2ccc(F)cc2F)C(=O)N1C
BRD-K12402761,CNC[C@H]1OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO
BRD-K12405591,CCS(=O)(=O)Nc1ccc2OC[C@@H]3O[C@H](CC(=O)NCc4ccccc4F)CC[C@H]3N(C)C(=O)c2c1
BRD-K12411600,O[C@H]1COC[C@H]2O[C@@H](CC(=O)NCc3ccc(Cl)cc3)CC[C@@H]2N(Cc2cc(F)ccc2F)C1
BRD-K12411950,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccncc2)Oc3ccc(NC(=O)Cc4cn(C)c5ccccc45)cc3C1=O
BRD-K12415987,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2c(C)noc2C)OCc3ccccc3-c4ccccc4C1=O
BRD-K12425451,CO[C@H](CN(C)Cc1nccs1)[C@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(F)cc1
BRD-K12437696,C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
BRD-K12437911,COc1cc(CC(=O)C(O)=O)ccc1OCc1ccccc1
BRD-K12438144,CC(C)C#Cc1ccc2c(O[C@@H](CN(C)C(=O)c3ccncc3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
BRD-K12440008,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc(F)cc2)OCc3cn(CCCC1=O)nn3
BRD-K12441425,OC[C@H]1O[C@@H](CC(=O)NCc2ccccn2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)c5ccc6OCOc6c5)cc34
BRD-K12441550,CO[C@H]1CC[C@@H]2CCOc3ccc(cc3C(=O)N(C)C[C@H](CC(=O)N(C)C[C@H]1O2)c1ccccc1)C#N
BRD-K12450081,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Nc4c(C)noc4C)cc3CC1=O
BRD-K12482929,Cc1c(O)c(O)cc(O)c1CCN
BRD-K12483497,OC[C@H]1O[C@H](CC(=O)N2CCc3ccccc3C2)C[C@@H]4[C@H]1Oc5ccc(NC(=O)Nc6ccc(cc6)C(F)(F)F)cc45
BRD-K12484704,C[C@@H](NC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2cccc(Cl)c2)O1)c1ccccc1
BRD-K12484748,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc3C1=O
BRD-K12497208,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2cccc3ccccc23)OCc4cn(CCCC1=O)nn4
BRD-K12502280,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C
BRD-K12506756,CN1[C@@H]2CC[C@@H](CC(=O)N3CCOCC3)O[C@@H]2COc2ccc(NC(=O)c3ccc(F)c(F)c3)cc2C1=O
BRD-K12511144,COc1ccc(CNC(=O)C[C@@H]2CC[C@@H]3[C@@H](COc4ccc(NC(=O)C(C)C)cc4C(=O)N3C)O2)cc1
BRD-K12513978,OC(=O)CCC(=O)c1ccc(cc1)-c1ccccc1
BRD-K12515921,Cc1cccc(c1)S(=O)(=O)N1C[C@H]2[C@H]([C@@H](CO)N2C(=O)C2CC2)c2ccccc12
BRD-K12516989,CCCOc1ccccc1c2nc3nn[nH]c3c(=O)[nH]2
BRD-K12524159,CN(C[C@H]1[C@H]([C@@H](CO)N1C(C)=O)c1ccccc1)S(=O)(=O)c1ccccc1
BRD-K12537676,O[C@H]1COC[C@H]2O[C@H](CC(=O)NC3CCC3)CC[C@@H]2N(C1)C(=O)Cc1ccccc1
BRD-K12539581,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1cccs1
BRD-K12540328,COc1ccccc1Nc2nc(NCCO)nc(n2)N3CCCC3
BRD-K12559526,CC(C)NC(=O)Nc1ccc2O[C@@H](C)CCCCO[C@@H](CN(C)C(=O)CCC(F)(F)F)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1
BRD-K12562048,OC[C@@H]1[C@H]([C@@H]2CNCC(=O)N12)c1ccc(cc1)-c1ccc(cc1)C#N
BRD-K12564766,Cc1ccc(cc1)S(=O)(=O)N[C@@H]1CC[C@@H](CCNC(=O)c2ccccc2F)O[C@H]1CO
BRD-K12567312,CC(=O)O[C@H]1CC[C@]2(C)[C@@H]3CC[C@@]4(C)[C@H](CCC4=O)[C@@H]3CC=C2C1
BRD-K12570990,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cccs2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
BRD-K12575545,COc1ccccc1CNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2ccc(F)cc2)O1
BRD-K12579869,C[C@@H]1CN(CCN1S(=O)(=O)c2ccc3OCCOc3c2)S(=O)(=O)c4c(F)cccc4F
BRD-K12584650,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2cc(on2)c3ccccc3)OCc4cn(CCCC1=O)nn4
BRD-K12589632,COCC#Cc1ccc2c(O[C@@H](CN(C)S(=O)(=O)c3ccc(OC)cc3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1
BRD-K12598223,COc1ccc(C#Cc2ccc3NC(=O)[C@@]4([C@H]([C@H]5N([C@H]4c6ccccc6OCCO)[C@@H]([C@@H](OC5=O)c7ccccc7)c8ccccc8)C(=O)N9CCCCCCC9)c3c2)cc1
BRD-K12601591,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=O
BRD-K12604570,FC(F)(F)c1ccc(NC(=O)N2C[C@H]3N[C@@H](C2)[C@H]3c2ccc(cc2)-c2cccc(c2)C#N)cc1
BRD-K12610781,CO[C@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3ccc(Oc4ccccc4)cc3)cc2OC[C@@H](C)NC[C@@H]1C
BRD-K12621773,Cc1ccc(cc1)c2c(C#N)c(N)n(c3ccccc3C)c(=O)c2C#N
BRD-K12623437,O=C(COC(=O)C1(CC2CC3CC(C2)C1)C3)NCc4ccco4
